symbol,investment,profit,roi
AMRC,35.2,-2.1800000000000015,-6.19
AMRX,21.389999999999997,-1.4799999999999986,-6.92
AMT,37.459998999999996,8.165001,21.80
AMWL,0,0,NaN
AMX,2.395833,-0.3291660000000003,-13.74
AN,23.5,-1.3925,-5.93
ANET,0,0,NaN
ANF,167.65,-10.89999999999999,-6.50
ANH,5.33,1.375,25.80
ANTM,46.41,-4.4000019999999935,-9.48
AOD,64.75999900000001,-3.9800000000000004,-6.15
AON,0,0,NaN
AONE,0,0,NaN
AOS,6.861110999999999,2.1562500000000004,31.43
AP,62.252500000000005,-1.7024999999999988,-2.73
APAM,38.029999,-3.199996999999996,-8.41
APD,9.453053,-0.5492600000000003,-5.81
APG,0,0,NaN
APH,1.863281,-0.1210929999999999,-6.50
APLE,0,0,NaN
APO,0,0,NaN
APRN,50.079999,-4.779998000000001,-9.54
APSG,0,0,NaN
APTS,0,0,NaN
APTV,126.50112100000001,-9.595534999999998,-7.59
AQN,0,0,NaN
AQNA,0,0,NaN
AQNB,0,0,NaN
AQUA,9.08,-0.5199999999999996,-5.73
AR,49.480000000000004,-3.5999999999999996,-7.28
ARC,6.279999999999999,-0.45999999999999996,-7.32
ARCH,0,0,NaN
ARCO,9.719999999999999,-0.5499999999999994,-5.66
ARD,0,0,NaN
ARDC,13.42,-0.8900000000000006,-6.63
ARE,0,0,NaN
ARES,0,0,NaN
ARGD,25.129999,-2.009998000000003,-8.00
ARGO,22.888992,-2.0436609999999966,-8.93
ARI,0,0,NaN
ARL,76.56500000000001,-3.059999999999999,-4.00
ARLO,16.87,-0.9600000000000017,-5.69
ARMK,0,0,NaN
ARNC,0,0,NaN
AROC,10.68,-0.6199999999999992,-5.81
ARR,24.879999,-1.4399980000000028,-5.79
ARW,4.5,-0.25,-5.56
ASA,14.182500000000001,-0.8250000000000002,-5.82
ASAN,0,0,NaN
ASAQ,0,0,NaN
ASB,0,0,NaN
ASC,0,0,NaN
ASG,6.75,-0.41000000000000014,-6.07
ASGI,0,0,NaN
ASGN,67.89000100000001,8.280000999999999,12.20
ASH,16.490216,-1.4095950000000004,-8.55
ASIX,25.309999,-1.3500000000000014,-5.33
ASPL,0,0,NaN
ASPN,0,0,NaN
ASR,94.139999,-4.81999900000001,-5.12
ASX,4.42,-0.4199999999999997,-9.50
AT,19.009999999999998,-1.1200000000000008,-5.89
ATA,0,0,NaN
ATAC,0,0,NaN
ATCO,11.81,-1,-8.47
ATEN,10.18,5.8100000000000005,57.07
ATGE,37.08,-4.829999999999998,-13.03
ATH,0,0,NaN
ATHM,0,0,NaN
ATI,29.052500000000002,-2.0075,-6.91
ATKR,0,0,NaN
ATO,41.625,-2.3333319999999986,-5.61
ATR,0,0,NaN
ATTO,26.060607,-2.358588000000003,-9.05
ATUS,0,0,NaN
AU,172.357502,30.49250099999999,17.69
AUY,14.91,-1.6800000000000004,-11.27
AVA,70.602501,32.22749999999999,45.65
AVAL,0,0,NaN
AVAN,0,0,NaN
AVB,18.25,-1.25,-6.85
AVD,17.61781,-1.4112399999999994,-8.01
AVK,0,0,NaN
AVLR,0,0,NaN
AVNS,43.830002,-2.6700020000000038,-6.09
AVNT,0,0,NaN
AVTR,0,0,NaN
AVY,157.305002,13.364994000000003,8.50
AVYA,12.11,-0.6999999999999993,-5.78
AWF,0,0,NaN
AWI,46.119999,-2.9599990000000034,-6.42
AWK,0,0,NaN
AWP,5.38,-0.33999999999999986,-6.32
AWR,0,0,NaN
AX,0,0,NaN
AXL,24.11,-1.6800000000000015,-6.97
AXO,0,0,NaN
AXP,52.290001,68.409996,130.83
AXR,42.79,4.805000000000001,11.23
AXS,0,0,NaN
AXTA,0,0,NaN
AYI,0,0,NaN
AYX,0,0,NaN
AZEK,0,0,NaN
AZO,516.830017,276.52996800000005,53.51
AZRE,25.08,-1.4600000000000009,-5.82
AZUL,0,0,NaN
AZZ,71.282499,4.005003000000002,5.62
B,46.093751,-2.406252000000002,-5.22
BA,0,0,NaN
BABA,0,0,NaN
BAC,0,0,NaN
BAF,38.95,2.450000000000001,6.29
BAH,0,0,NaN
BAK,0,0,NaN
BALY,0,0,NaN
BAM,4.169741,-0.2419929999999999,-5.80
BAMH,0,0,NaN
BAMI,0,0,NaN
BANC,17.799999,-1.1899979999999992,-6.69
BAP,33.62849,102.63714999999999,305.21
BAX,59.95111299999999,53.223597999999996,88.78
BB,53.45166700000001,-3.7333340000000055,-6.98
BBAR,50.219964000000004,-3.2408430000000026,-6.45
BBD,0,0,NaN
BBDC,58.53999800000001,-2.820000000000004,-4.82
BBDO,24.6,-1.5181820000000013,-6.17
BBF,90.72999999999999,0.040000000000000924,0.04
BBK,26.61,-3.1899999999999995,-11.99
BBL,0,0,NaN
BBN,0,0,NaN
BBU,0,0,NaN
BBVA,12.275842,-0.8116150000000015,-6.61
BBW,42.5,1.0900010000000022,2.56
BBY,8.587963,-0.9583349999999997,-11.16
BC,113.07250099999999,4.199999999999994,3.71
BCAT,0,0,NaN
BCC,49.449999,-2.7499999999999964,-5.56
BCE,45.480000000000004,-3.100000999999999,-6.82
BCEI,879.7735449999999,-71.17870399999998,-8.09
BCH,0,0,NaN
BCO,70.205,-4.2550019999999975,-6.06
BCS,19.490000000000002,-2.2300000000000004,-11.44
BCSF,0,0,NaN
BCX,8.14,-0.7700000000000005,-9.46
BDC,128.400001,-11.026667000000003,-8.59
BDJ,0,0,NaN
BDN,102.449999,-8.01,-7.82
BDX,332.787498,-8.909991999999988,-2.68
BDXB,0,0,NaN
BE,4.45,-0.2599999999999998,-5.84
BEDU,0,0,NaN
BEKE,0,0,NaN
BEN,26.280001,-1.640001999999999,-6.24
BEP,0,0,NaN
BEPC,0,0,NaN
BERY,46.939999,-3.25,-6.92
BEST,0,0,NaN
BFAM,0,0,NaN
BFK,12.8,-0.6600000000000001,-5.16
BFS,0,0,NaN
BFT,0,0,NaN
BFY,27.1,-1.3699999999999992,-5.06
BFZ,55.160000000000004,-2.1000000000000014,-3.81
BG,150.889999,-8.72000100000001,-5.78
BGB,13.66,-0.6999999999999993,-5.12
BGH,20.08,-1.0399989999999981,-5.18
BGIO,0,0,NaN
BGR,55.790001,-0.1700009999999974,-0.30
BGS,0,0,NaN
BGSF,0,0,NaN
BGT,17.83,-0.9299999999999997,-5.22
BGX,30.14,-1.5299999999999994,-5.08
BGY,9.93,-0.5299999999999994,-5.34
BH,1082.779857,-83.69584199999994,-7.73
BHC,204.789999,-7.329994999999993,-3.58
BHE,0.944444,-0.05555499999999991,-5.88
BHK,14.65,-0.8000000000000007,-5.46
BHLB,28.309999,-1.9599989999999998,-6.92
BHP,4.418672,-0.36317799999999956,-8.22
BHR,11.591088999999998,-0.8849499999999992,-7.63
BHV,46.09,-2.7900000000000027,-6.05
BHVN,0,0,NaN
BIF,7.24,-0.71,-9.81
BIG,77.052499,16.082501,20.87
BILL,0,0,NaN
BIO,66.560001,96.086662,144.36
BIP,0,0,NaN
BIPC,0,0,NaN
BIT,0,0,NaN
BJ,0,0,NaN
BK,5.03498,-0.8281219999999996,-16.45
BKD,112.22,-7.889996999999994,-7.03
BKE,53.695578,-3.689081999999999,-6.87
BKH,119.610001,-6.580002,-5.50
BKI,0,0,NaN
BKN,53.432500000000005,3.6325000000000003,6.80
BKR,129.26999999999998,-9.389999000000007,-7.26
BKT,12.782499999999999,-0.6825000000000001,-5.34
BKU,0,0,NaN
BLD,0,0,NaN
BLE,25.58,6.699998000000001,26.19
BLK,0,0,NaN
BLL,1.757813,-0.10156300000000007,-5.78
BLW,16.870001,-1.260000999999999,-7.47
BLX,174.934999,-9.555000000000003,-5.46
BMA,92.280001,-8.040001000000004,-8.71
BME,24.85,-1.3300000000000018,-5.35
BMEZ,0,0,NaN
BMI,44.775003,41.388121,92.44
BMO,0,0,NaN
BMY,298.15252,6.658227999999994,2.23
BNED,7.04,-0.3600000000000003,-5.11
BNL,0,0,NaN
BNS,49.93,-3.069999000000003,-6.15
BNY,72.13,-4.739999999999998,-6.57
BOAC,0,0,NaN
BOE,12.47,1.709999999999999,13.71
BOH,0,0,NaN
BOOT,13.37,-0.8699999999999992,-6.51
BORR,0.86,0.03400000000000003,3.95
BOX,0,0,NaN
BP,36.580002,9.869999,26.98
BPMP,0,0,NaN
BPT,26.41,-1.7400000000000002,-6.59
BQ,0,0,NaN
BR,20.32,10.25,50.44
BRBR,0,0,NaN
BRC,0,0,NaN
BRFS,21.06,42.513332999999996,201.87
BRMK,0,0,NaN
BRO,11.211666000000001,-0.5450000000000017,-4.86
BRT,67.135,-4.690000000000001,-6.99
BRX,0,0,NaN
BSA,0,0,NaN
BSAC,35.914423,-0.4894229999999986,-1.36
BSBR,0,0,NaN
BSD,26.46,2.34,8.84
BSE,79.09,-2.0199999999999996,-2.55
BSIG,0,0,NaN
BSL,0,0,NaN
BSM,0,0,NaN
BSMX,18.6,-1.0000000000000004,-5.38
BSN,0,0,NaN
BST,0,0,NaN
BSTZ,0,0,NaN
BSX,24.16,-1.2400000000000002,-5.13
BTA,13.5,-0.7599999999999998,-5.63
BTI,0,0,NaN
BTO,34.759997999999996,-2.359997999999999,-6.79
BTT,19.93,1.75,8.78
BTU,1.2,-0.11999999999999988,-10.00
BTZ,0,0,NaN
BUD,158.32,-13.010001999999986,-8.22
BUI,0,0,NaN
BUR,0,0,NaN
BURL,0,0,NaN
BV,0,0,NaN
BVH,11.229999999999999,-1.1999999999999993,-10.69
BVN,29.860001,-1.7012500000000017,-5.70
BW,135.460003,-63.040001,-46.54
BWA,43.639999,-4.270000000000003,-9.78
BWG,15.95,-0.8399999999999999,-5.27
BWXT,0,0,NaN
BX,0,0,NaN
BXC,154.389999,-11.470001999999997,-7.43
BXG,0,0,NaN
BXMT,224.450001,-5.950001,-2.65
BXMX,0,0,NaN
BXP,0,0,NaN
BXS,12.84,-0.7799999999999994,-6.07
BY,0,0,NaN
BYD,49.75,-3.7649989999999995,-7.57
BYM,26.47,-0.6699999999999982,-2.53
BZH,303.966671,382.43333799999994,125.81
BZM,26.689999999999998,-2.0799999999999983,-7.79
C,62.843748000000005,42.075003,66.95
CAAP,0,0,NaN
CABO,0,0,NaN
CACI,43.57,42.050003,96.51
CADE,0,0,NaN
CAE,5.25,-0.6300000000000003,-12.00
CAF,35.410000999999994,-2.5100009999999955,-7.09
CAG,75.189337,18.91646,25.16
CAH,45.648467,-1.9917599999999993,-4.36
CAI,23.42,-1.8100000000000005,-7.73
CAJ,0,0,NaN
CAL,14.27,-1.1500000000000004,-8.06
CALX,26.479999999999997,-1.4299999999999997,-5.40
CANG,0,0,NaN
CAP,0,0,NaN
CAPL,20.440001,-2.670000999999999,-13.06
CARR,0,0,NaN
CARS,8.64,-0.7300000000000004,-8.45
CAS,0,0,NaN
CAT,10.65625,0.5,4.69
CATO,13.588888,7.824444999999997,57.58
CB,0,0,NaN
CBAH,0,0,NaN
CBB,132.380001,-6.5599989999999995,-4.96
CBD,44.120000000000005,-2.770002000000005,-6.28
CBH,0,0,NaN
CBRE,26.290001,-1.4200000000000017,-5.40
CBT,79.997501,14.717500000000001,18.40
CBU,50.271252,10.583748,21.05
CBZ,14.3125,-0.875,-6.11
CC,22.219999,-1.1299990000000015,-5.09
CCAC,0,0,NaN
CCEP,142.559999,-8.460000999999998,-5.93
CCI,0,0,NaN
CCIV,0,0,NaN
CCJ,10.427083,-0.7708330000000001,-7.39
CCK,103.69,-7.114999999999998,-6.86
CCL,22.75,-3.25,-14.29
CCM,0,0,NaN
CCO,44.77000099999999,-2.7800009999999986,-6.21
CCS,12.34,-1.0700000000000003,-8.67
CCU,38.10000000000001,-0.10625000000000107,-0.28
CCX,0,0,NaN
CCZ,0,0,NaN
CDAY,0,0,NaN
CDE,2.84,-0.2799999999999998,-9.86
CDR,1627.3509739999997,-86.58937799999997,-5.32
CE,53.969998000000004,-7.489997000000004,-13.88
CEA,37.925,-3.780000000000001,-9.97
CEE,22.947499999999998,-1.5474999999999994,-6.74
CEIX,17.639999,-1.2199989999999978,-6.92
CEL,42.310001,-3.48,-8.23
CELP,2.53,-0.2799999999999998,-11.07
CEM,74.750002,6.279998999999998,8.40
CEN,134.100002,-9.100002,-6.79
CEO,0,0,NaN
CEPU,2.91,-0.20000000000000018,-6.87
CEQP,211.25400699999997,7.145999000000029,3.38
CF,0,0,NaN
CFG,0,0,NaN
CFR,53.132502,67.69375,127.41
CFX,31.790001,-1.7900010000000002,-5.63
CFXA,0,0,NaN
CGA,106.33999700000001,-8.959998999999998,-8.43
CHCT,0,0,NaN
CHD,7.21875,-0.5625,-7.79
CHE,0,0,NaN
CHGG,0,0,NaN
CHH,37.48,-2.049999999999997,-5.47
CHMI,0,0,NaN
CHN,18.559999,-1.359998000000001,-7.33
CHRA,2.48,-0.2200000000000002,-8.87
CHS,63.550000000000004,-5.919998999999997,-9.32
CHT,0,0,NaN
CHWY,0,0,NaN
CI,37.855556,20.699441999999998,54.68
CIA,2.944943,-0.23249599999999981,-7.89
CIB,104.645,-8.07749900000001,-7.72
CIEN,305.370001,-9.879999999999995,-3.24
CIF,2.93,-0.20999999999999996,-7.17
CIG,12.736422000000001,-1.0186570000000004,-8.00
CII,0,0,NaN
CIM,0,0,NaN
CINR,0,0,NaN
CIO,17.65,-1.38,-7.82
CIR,19.442500000000003,-2.625,-13.50
CIT,25.65,17.859998000000004,69.63
CIXX,0,0,NaN
CKH,31.237911,-5.867910000000002,-18.78
CL,87.195003,61.325001,70.33
CLA,0,0,NaN
CLB,301.98,-19.46999800000002,-6.45
CLDR,5.77,-0.3799999999999999,-6.59
CLDT,10.04,-0.5199999999999996,-5.18
CLF,67.80437500000001,-8.705628000000004,-12.84
CLGX,32.257856,21.489289000000003,66.62
CLH,13.7075,-2.4049999999999994,-17.55
CLI,23.280001,-1.630001,-7.00
CLII,0,0,NaN
CLNC,21.19,-1.5599990000000012,-7.36
CLNY,14.240000000000002,-0.870000000000001,-6.11
CLPR,0,0,NaN
CLR,44.549999,-3.2199969999999993,-7.23
CLS,28.849999999999998,-1.9599999999999982,-6.79
CLVT,0,0,NaN
CLW,65.760003,-12.060002,-18.34
CLX,5.75,9.125,158.70
CM,0,0,NaN
CMA,0,0,NaN
CMC,5.625,-0.3125,-5.56
CMCM,3.97,-0.2100000000000004,-5.29
CMD,112.829878,-1.2676539999999932,-1.12
CMG,1294.549987,-91.45001200000007,-7.06
CMI,18.359375,-1.7070309999999997,-9.30
CMO,249.157773,-13.121109999999996,-5.27
CMP,0,0,NaN
CMRE,0,0,NaN
CMS,96.97,-6.964999999999999,-7.18
CMSA,23.200001,-4.687000999999999,-20.20
CMSC,0,0,NaN
CMSD,0,0,NaN
CMU,4.6,-0.29000000000000004,-6.30
CNA,113.127501,6.7541670000000025,5.97
CNC,0,0,NaN
CND,0,0,NaN
CNF,0,0,NaN
CNHI,0,0,NaN
CNI,3.604167,52.080834,1445.02
CNK,34.130001,-2.020000000000003,-5.92
CNMD,31.598332,-1.9249989999999997,-6.09
CNNE,0,0,NaN
CNO,14.1,-0.8699999999999992,-6.17
CNP,74.74803399999999,-4.9355070000000065,-6.60
CNQ,0,0,NaN
CNR,208.249997,-16.67,-8.00
CNS,0,0,NaN
CNX,55.88750000000001,-5.708333,-10.21
CO,19.689999999999998,-0.10999999999999943,-0.56
CODI,16.200001,-1.2000010000000003,-7.41
COE,0,0,NaN
COF,0,0,NaN
COG,16.84,-0.9000000000000004,-5.34
COLD,0,0,NaN
COO,82.29875,-0.2724990000000016,-0.33
COP,8.576061,10.410385000000002,121.39
COR,13,84.300003,648.46
CORR,178.65,-12.649995999999994,-7.08
COTY,20.56,-1.6699999999999982,-8.12
CP,170.050003,-10.442505000000011,-6.14
CPA,222.66,20.740001999999997,9.31
CPAC,9.31,2.1799999999999997,23.42
CPB,37.25,-1.9375,-5.20
CPE,5.2,-1.1000000000000005,-21.15
CPF,370.499999,-31.320005,-8.45
CPG,33.089999999999996,-0.46999999999999886,-1.42
CPK,10.833333,-0.9166659999999993,-8.46
CPLG,32.58,-2.4500009999999985,-7.52
CPRI,129.979995,-9.119995000000003,-7.02
CPS,185.990003,-22.390004999999995,-12.04
CPSR,0,0,NaN
CPT,0,0,NaN
CR,0,0,NaN
CRC,0,0,NaN
CRH,43.95,7.424999999999999,16.89
CRHC,0,0,NaN
CRI,0,0,NaN
CRK,156.724998,-16.5625,-10.57
CRL,57.870001,17.590002,30.40
CRM,70.389999,11.279999000000004,16.03
CRS,113.426251,-8.040001999999994,-7.09
CRT,27.43,-1.4199999999999982,-5.18
CRY,17.689999999999998,-3.699999999999999,-20.92
CS,52.999063,-3.067266,-5.79
CSL,51.696875,8.451875000000001,16.35
CSLT,3.1,-0.20000000000000018,-6.45
CSPR,0,0,NaN
CSR,0,0,NaN
CSTM,27.95,-2.74,-9.80
CSU,839.962502,-61.80001100000001,-7.36
CSV,85.5125,-2.642500000000002,-3.09
CTAA,0,0,NaN
CTAC,0,0,NaN
CTB,145.155001,-9.235,-6.36
CTBB,0,0,NaN
CTDD,0,0,NaN
CTK,0,0,NaN
CTLT,0,0,NaN
CTR,7.6,-1.0499999999999998,-13.82
CTRA,36.840001,-3.0600009999999997,-8.31
CTS,37.714166,-2.5708329999999986,-6.82
CTT,0,0,NaN
CTVA,0,0,NaN
CUB,0,0,NaN
CUBB,0,0,NaN
CUBE,92.1,0.8400029999999958,0.91
CUBI,0,0,NaN
CUK,0,0,NaN
CULP,30.838333,-1.8916660000000007,-6.13
CURO,23.95,3.99,16.66
CUZ,141.190311,15.027051,10.64
CVA,10.05,-0.9500000000000004,-9.45
CVE,1.69,4.5,266.27
CVEO,366.972004,-31.295995999999988,-8.53
CVI,60.74,-5.070000000000004,-8.35
CVNA,0,0,NaN
CVS,67.408751,-4.053752999999993,-6.01
CVX,0,0,NaN
CW,64.873751,14.181249000000001,21.86
CWEN,18.83,-2.8299999999999983,-15.03
CWH,0,0,NaN
CWK,0,0,NaN
CWT,0,0,NaN
CX,0,0,NaN
CXE,22.5625,-1.5625,-6.93
CXH,10.75,-0.75,-6.98
CXP,0,0,NaN
CXW,199.33833900000002,-12.733339000000006,-6.39
CYD,128.367501,-7.320001000000001,-5.70
CYH,12.033058,-1.1930580000000006,-9.91
CZZ,8.3,-0.6900000000000004,-8.31
D,17.1875,55.582497000000004,323.39
DAC,450.37998899999997,-28.699996999999982,-6.37
DAL,47.529999,-2.5200009999999935,-5.30
DAN,18.169999999999998,-1.2400009999999995,-6.82
DAO,0,0,NaN
DAR,30.7875,-2.0725,-6.73
DASH,0,0,NaN
DAVA,0,0,NaN
DB,80.524811,-4.608779999999996,-5.72
DBD,186.01549400000002,11.477408,6.17
DBI,36.860001,-2.4000019999999935,-6.51
DBL,0,0,NaN
DCF,0,0,NaN
DCI,0,0,NaN
DCO,31.932116999999998,-2.9928290000000004,-9.37
DCP,4.05,-0.5599999999999996,-13.83
DCUE,0,0,NaN
DD,66.853352,-3.5605450000000083,-5.33
DDD,99.07166600000001,-6.744167999999993,-6.81
DDF,12.125,-0.625,-5.15
DDS,265.202504,2.062500000000014,0.78
DDT,0,0,NaN
DE,0,0,NaN
DEA,0,0,NaN
DECK,0.666667,-0.0625,-9.37
DEH,0,0,NaN
DEI,0,0,NaN
DELL,0,0,NaN
DEN,9.363749999999998,-0.6749999999999996,-7.21
DEO,0,0,NaN
DESP,23.120001,-1.470001,-6.36
DEX,0,0,NaN
DFIN,15.08,-1.0600000000000005,-7.03
DFNS,0,0,NaN
DFP,66.2,-3.419998999999997,-5.17
DFS,0,0,NaN
DG,71.830002,-3.7799989999999895,-5.26
DGNR,0,0,NaN
DGX,144.379997,40.84000399999999,28.29
DHF,3.91,-0.3500000000000001,-8.95
DHI,21.620001,-1.4500009999999968,-6.71
DHR,0,0,NaN
DHT,14.07,-1.0900000000000007,-7.75
DHX,0,0,NaN
DIAX,0,0,NaN
DIN,106.899998,-10.789997999999983,-10.09
DIS,0,0,NaN
DK,101.35999799999999,-6.209997999999999,-6.13
DKL,0,0,NaN
DKS,26.6,-1.6400010000000016,-6.17
DL,10.8,-0.7800000000000011,-7.22
DLB,122.11999800000001,-7.989998999999997,-6.54
DLNG,6.29,-0.4299999999999997,-6.84
DLR,0,0,NaN
DLX,178.77643799999998,7.520841999999995,4.21
DLY,0,0,NaN
DM,0,0,NaN
DMB,11.99,-2.040000000000001,-17.01
DMO,0,0,NaN
DMS,0,0,NaN
DMYD,0,0,NaN
DMYI,0,0,NaN
DNB,0,0,NaN
DNK,6.15,-0.8099999999999996,-13.17
DNMR,0,0,NaN
DNOW,11.56,-0.8100000000000005,-7.01
DNP,18.185000000000002,0.9799999999999986,5.39
DOC,0,0,NaN
DOOR,161.75,-18,-11.13
DOV,0,0,NaN
DOW,0,0,NaN
DPG,0,0,NaN
DPZ,25.37,-1.7600000000000016,-6.94
DQ,6.43,-0.6799999999999997,-10.58
DRD,93.125,-8.925,-9.58
DRE,7.35,-1.5749999999999993,-21.43
DRH,0,0,NaN
DRI,20.443493,-1.4570560000000015,-7.13
DRQ,75.571249,4.381250000000001,5.80
DRUA,0,0,NaN
DS,3.12,-0.18000000000000016,-5.77
DSE,45.22,-4.759999999999999,-10.53
DSL,0,0,NaN
DSM,21.98,-1.8900000000000006,-8.60
DSSI,0,0,NaN
DSU,0,0,NaN
DSX,3.58,-1.0899999999999999,-30.45
DT,0,0,NaN
DTB,0,0,NaN
DTE,57.625,8.6875,15.08
DTF,68.82499999999999,-1.5899999999999963,-2.31
DTJ,21.98,-3.220998999999999,-14.65
DTP,0,0,NaN
DTW,0,0,NaN
DTY,0,0,NaN
DUC,23.48,-1.2599999999999998,-5.37
DUK,23.395086,-1.917631,-8.20
DUKB,0,0,NaN
DUKH,0,0,NaN
DVA,126.96,-10.170002999999994,-8.01
DVD,17.229999999999997,-1.3599999999999999,-7.89
DVN,24.1875,-1.65625,-6.85
DWIN,0,0,NaN
DX,47.219999,-3.659997000000004,-7.75
DXC,73.417192,-4.378527000000002,-5.96
DY,117.283329,-8.189256,-6.98
DYFN,0,0,NaN
E,0,0,NaN
EAF,0,0,NaN
EAI,0,0,NaN
EARN,36.67,-2.2299999999999986,-6.08
EAT,74.415558,16.877776000000004,22.68
EB,23.11,-2.1799999999999997,-9.43
EBF,21.625,-1.4375,-6.65
EBR,20.56,-1.3100000000000005,-6.37
EBS,0,0,NaN
EC,59.900002,1.5499989999999961,2.59
ECCB,0,0,NaN
ECCX,0,0,NaN
ECCY,0,0,NaN
ECL,0,0,NaN
ED,35.5,-1.8125,-5.11
EDD,38.45,-2.8500000000000005,-7.41
EDF,0,0,NaN
EDI,0,0,NaN
EDN,44.439999,-2.989999000000001,-6.73
EDU,0,0,NaN
EEA,12.5625,-0.6875,-5.47
EEX,30.36,-1.8800000000000003,-6.19
EFC,15.91,-0.9600000000000009,-6.03
EFF,30.69,-3.1400000000000023,-10.23
EFL,0,0,NaN
EFR,0,0,NaN
EFT,0,0,NaN
EFX,248.360006,-19.009998999999993,-7.65
EGF,0,0,NaN
EGHT,14.9475,-0.8337499999999993,-5.58
EGO,5.85,-0.39999999999999947,-6.84
EGP,39.75,-2.75,-6.92
EGY,6.83,-1.182,-17.31
EHC,70.075,-13.0125,-18.57
EHI,10.49,-0.6500000000000004,-6.20
EHT,0,0,NaN
EIC,0,0,NaN
EIG,0,0,NaN
EIX,25.560000000000002,-2.772500000000001,-10.85
EL,12.51,-0.8550000000000004,-6.83
ELAN,0,0,NaN
ELAT,0,0,NaN
ELC,0,0,NaN
ELF,0,0,NaN
ELP,10.65,-1.1900000000000004,-11.17
ELS,0,0,NaN
ELVT,7.329000000000001,0.8010000000000002,10.93
